982.6276084898495	984.3829106600314	BBF8
986.1910746662596	987.6070940118051	BBF8
989.0163860875606	990.5615378587034	BBF8
990.361162048992	991.9231928468492	BBF3
992.6405653793532	994.2638551428827	BBF8
993.612203112819	994.8793265938856	BBF3
996.0746518930185	997.5351561437458	BBF8
996.9053392799634	998.5410593287411	BBF3
1000.8182007044234	1002.5337509977984	BBF8
1001.3473553809047	1002.7415170326547	BBF3
1004.2565246479189	1006.0266753692939	BBF8
1004.8465274240637	1006.1844933233762	BBF3
1007.5089932431172	1009.3002416853672	BBF8
1008.3295046802479	1009.8915354781051	BBF3
1011.342259801744	1013.0975619719259	BBF8
1012.300098752298	1014.0373777873749	BBF3
1014.8502795008508	1016.3954312719936	BBF8
1016.3348137552724	1017.9314807613633	BBF3
1018.590618385329	1019.9683815681291	BBF8
1019.3122050979895	1020.8757328160483	BBF3
1021.7269273878418	1023.3791579390085	BBF8
1023.7845735278644	1025.3313700103017	BBF3
1025.118787494263	1026.8343377876379	BBF8
1026.7844831759173	1028.051606656984	BBF3
1028.7894306231299	1030.4127203866592	BBF8
1029.4595667010992	1031.095286749877	BBF3
1032.181290729551	1033.972539171801	BBF8
1033.6758797749108	1035.0700414266607	BBF3
1035.940613972458	1037.3566333180036	BBF8
1036.7041593939628	1038.4414384290396	BBF3
1038.9417790238563	1040.697081194038	BBF8
1040.1639168017723	1041.501882701085	BBF3
1042.589190234186	1044.3593409555608	BBF8
1043.0431780002182	1044.6052087980754	BBF3
1046.2133695259784	1047.7585212971212	BBF8
1046.7583537401479	1048.3940737889257	BBF3
1049.9537084104566	1051.4142126611837	BBF8
1049.9780776426132	1051.5747446487042	BBF3
1053.0667854944322	1054.6900752579616	BBF8
1053.6087362834246	1055.1722640014834	BBF3
1056.5515732750018	1058.2671235683767	BBF8
1057.1514550960499	1058.5456167477998	BBF3
1060.29191215948	1061.66967534228	BBF8
1060.852801703507	1062.488521752285	BBF3
1063.5211488361415	1065.2764510063232	BBF8
1063.569523963331	1064.6857067416643	BBF3
1066.5987042637162	1068.1455007461536	BBF3
1067.2150238835454	1068.7601756546883	BBF8
1070.0478616598339	1071.7851406949108	BBF3
1070.8159712568006	1072.4682018079673	BBF8
1073.5082622315958	1074.7753857126625	BBF3
1074.62600589689	1076.0865101476174	BBF8
1076.7583978400824	1078.3204286379396	BBF3
1077.5996914696432	1079.315241763018	BBF8
1080.1717155511428	1081.7352432692016	BBF3
1081.5723495394925	1083.1956393030218	BBF8
1083.307270713005	1084.903937719096	BBF3
1084.9177458088395	1086.333765154385	BBF8
1086.4642944606492	1088.100014509427	BBF3
1088.0540548113522	1089.809356981534	BBF8
1089.924051868459	1091.2620177677713	BBF3
1091.8176256143674	1093.5877763357423	BBF8
1093.2212703376467	1094.783301135504	BBF3
1094.9771665354174	1096.7684149776674	BBF8
1097.0061056227003	1098.7433846577771	BBF3
1099.0195203608782	1100.3972835436782	BBF8
1101.020863776131	1102.2879872571975	BBF3
1102.0164378521683	1103.6397276156977	BBF8
1103.4329276489398	1104.9797241313772	BBF3
1107.7776908953874	1109.4932411887623	BBF8
1108.105193145741	1109.6687208637998	BBF3
1112.2897236805018	1113.6838853322517	BBF3
1112.6922999992426	1114.3445305504092	BBF8
1115.8134922410416	1117.3586440121844	BBF8
1115.8838423512193	1117.519562399997	BBF3
1119.391197209537	1120.8517014602644	BBF8
1119.9153631104653	1121.2533290097776	BBF3
1122.17901926291	1123.9343214330918	BBF8
1122.28973848448	1123.8517692823373	BBF3
1126.020899787075	1127.2880232681416	BBF3
1127.2203308094267	1129.0115792516767	BBF8
1129.0736671263785	1130.620463608816	BBF3
1130.620463608816	1132.375765778998	BBF8
1134.5234259230542	1136.0685776941968	BBF8
1137.57246497991	1139.2081850286877	BBF3
1138.2173009704584	1139.869531521625	BBF8
1142.1667271217702	1143.9579755640202	BBF8
1143.3167186699607	1145.0539977050375	BBF3
1146.9264406204697	1148.5497303839993	BBF8
1149.2181925906607	1150.7802233885177	BBF3
1150.553449713675	1152.2690000070502	BBF8
1152.0938081190898	1153.6573358371484	BBF3
1154.782292552592	1156.1983118981375	BBF8
1158.4058381792256	1160.1611403494076	BBF8
1159.10619175305	1160.7419118018279	BBF3
1162.6997288196135	1163.9668523006803	BBF3
1163.844802944523	1165.6149536658982	BBF8
1164.8102815242123	1166.3570780066498	BBF3
1167.2804310604101	1168.8255828315528	BBF8
1168.0690397090393	1169.8063187441162	BBF3
1171.7177275010022	1173.3410172645317	BBF8
1174.0690732740122	1175.6326009920708	BBF3
1175.7102817023424	1177.1707859530698	BBF8
1178.2268416199627	1179.6210032717127	BBF3
1179.3553966022241	1181.0076271533908	BBF8
1181.6526305231673	1183.288350571945	BBF3
1182.7296568876027	1184.4452071809778	BBF8
1185.074098095492	1186.4120639948046	BBF3
1186.7964595526537	1188.174222735454	BBF8
1188.0389211344527	1189.6009519323097	BBF3
1190.4891176790043	1192.1124074425338	BBF8
1193.5876145889142	1195.324893623991	BBF3
1193.9739054595739	1195.7651539018239	BBF8
