1465.1762238563601	1466.45855905826	frye31
1469.00749316636	1470.4026460035418	frye31
1472.95486154636	1474.0879986194434	frye31
1474.7626916695299	1476.0777472125299	frye32
1476.32173457636	1477.7952223808147	frye31
1478.6378424767781	1480.3737966135054	frye32
1480.7054805593255	1482.1085874906253	frye32
1481.66229179636	1482.9813034954316	frye31
1483.3771477446394	1485.0874081176394	frye32
1486.4920131083602	1487.5139038839056	frye31
1486.676075921288	1488.3480416316515	frye32
1490.5787003723601	1491.86103557426	frye31
1491.0436709720623	1492.800757484244	frye32
1494.24743098436	1495.558789363451	frye31
1495.3415703571325	1497.0775244938598	frye32
1499.2677595251157	1500.5828150681157	frye32
1500.74897890436	1502.2224667088146	frye31
1502.1485137075413	1503.9398546523744	frye32
1504.60346802836	1505.9986208655419	frye31
1506.1443985412282	1507.6244486792282	frye32
1508.5372830637268	1509.9403899950266	frye32
1508.8759138043602	1510.0090508774435	frye31
1511.0927908062013	1512.8287449429286	frye32
1512.2660066483602	1513.5446904128148	frye31
1513.9804967287319	1515.525588346332	frye32
1516.12049577236	1517.285628489633	frye31
1516.529052731101	1518.239313104101	frye32
1519.92854526836	1521.4020330728147	frye31
1520.1996911248368	1521.8716568352004	frye32
1524.3117354013634	1526.0688219135452	frye32
1524.31709011436	1525.6361018134317	frye31
1527.75362258636	1528.7755133619055	frye31
1528.1217651265067	1529.4368206695067	frye32
1530.9095917546606	1532.6455458913879	frye32
1531.14371543036	1532.42605063226	frye31
1534.97498474036	1536.286343119451	frye31
1535.3004186940027	1537.0106790670027	frye32
1539.1777710743602	1540.3109081474436	frye31
1540.1326515161359	1541.8897380283177	frye32
1543.51987629236	1544.7985600568147	frye31
1544.2679276812305	1545.6710346125303	frye32
1547.6530031843602	1548.6748939599056	frye31
1547.8456385206944	1549.517604231058	frye32
1551.34495361036	1552.8184414148147	frye31
1555.4889298595494	1557.2802708043828	frye32
1555.82637771236	1557.2215305495417	frye31
1558.2535245991353	1559.5685801421353	frye32
1559.95950460436	1561.124637321633	frye31
1560.7858004530415	1562.5217545897688	frye32
1563.88365317036	1565.16598837226	frye31
1564.897844729568	1566.300951660868	frye32
1567.5927438034503	1569.3030041764503	frye32
1568.15609894636	1569.467457325451	frye31
1572.1229620742	1573.6030122122	frye32
1572.6607428623602	1573.6826336379056	frye31
1575.654209136528	1577.4112956487097	frye32
1577.79232175636	1579.2658095608147	frye31
1579.6036301930792	1581.3395843298065	frye32
1582.7613619523602	1583.8944990254436	frye31
1583.3439642525186	1584.6590197955186	frye32
1586.0156314378328	1587.8069723826661	frye32
1586.63907089036	1587.9177546548146	frye31
1589.7559654972724	1591.427931207636	frye32
1590.0756033623602	1591.0974941379056	frye31
1593.8836528583602	1595.1659880602601	frye31
1594.1467924366145	1595.8570528096145	frye32
1598.13287882036	1599.5280316575418	frye31
1598.3285323788452	1599.731639310145	frye32
1601.488069224086	1603.2240233608134	frye32
1602.80006143436	1604.2735492388147	frye31
1605.530417834909	1606.845473377909	frye32
1607.18860628036	1608.5076179794316	frye31
1608.527331460174	1610.1992971705376	frye32
1610.85733689236	1612.022469609633	frye31
1612.3141292967496	1614.0243896697496	frye32
1614.52606750436	1615.837425883451	frye31
1615.8221444705098	1617.2252514018096	frye32
1618.5170435443918	1620.252997681119	frye32
1618.79851328036	1619.8204040559056	frye31
1622.3047051943602	1623.5870403962601	frye31
1623.0472618151414	1624.5273119531414	frye32
1627.15764632036	1628.5527991575418	frye31
1627.2522336459401	1629.009320158122	frye32
1631.1514543283602	1632.2845914014435	frye31
1631.4572054767386	1633.1674658497386	frye32
1635.1510757590424	1636.823041469406	frye32
1635.40068029036	1636.6793640548146	frye31
1640.192395578287	1641.9837365231201	frye32
1640.83411676636	1642.3076045708146	frye31
1644.3044398548138	1645.6194953978138	frye32
1645.4316399383601	1646.7506516374317	frye31
1646.9993389286958	1648.735293065423	frye32
1649.40222813236	1650.5353652054434	frye31
1651.0184556509507	1652.7287160239507	frye32
1653.83721260636	1655.11954780826	frye31
1655.1769637046134	1656.6570138426134	frye32
1658.1793178243602	1659.4906762034511	frye31
1659.4516312011156	1661.2087177132973	frye32
1662.4517636003602	1663.4736543759057	frye31
1664.190936468977	1665.9268906057043	frye32
1665.8650762583602	1667.3385640628148	frye31
1668.2797488569358	1669.6828557882357	frye32
1670.39293998836	1671.7880928255418	frye31
1671.5322132564486	1673.2041789668122	frye32
1674.5957263223602	1675.7288633954436	frye31
1676.3412141900137	1678.0983007021955	frye32
1678.35733619036	1679.6360199548146	frye31
1680.5229541322444	1682.0680457498445	frye32
1682.39758382636	1683.4194746019054	frye31
1683.9845055288688	1685.720459665596	frye32
1686.01987481036	1687.30221001226	frye31
1687.794535254012	1689.504795627012	frye32
1690.45485928436	1691.766217663451	frye31
1691.9762751962428	1693.3793821275426	frye32
1694.61120599036	1695.776338707633	frye31
1695.391362815731	1697.1273169524584	frye32
1698.27993660236	1699.5989483014316	frye31
1699.5963346465296	1701.2683003568932	frye32
1702.43628330836	1703.5694203814435	frye31
1703.6386832573526	1705.430024202186	frye32
1706.01213466436	1707.4856224688147	frye31
1707.2163940968164	1708.9734806089982	frye32
1711.0043946743601	1712.3995475115419	frye31
1711.398134039047	1712.878184177047	frye32
1714.06941012236	1715.0913008979055	frye31
1715.5798739812776	1717.2901343542776	frye32
1718.2025370143601	1719.48487221626	frye31
1719.85454147778	1721.5904956145073	frye32
1722.0802459523602	1723.3916043314512	frye31
1723.5484117600838	1724.8634673030838	frye32
1725.8882954483602	1726.9101862239056	frye31
1726.6614848281888	1728.4185713403706	frye32
1729.0461901523602	1730.5196779568148	frye31
1730.8234683852136	1732.5594225219409	frye32
1736.5229702603601	1737.6561073334435	frye31
1740.0072296732196	1741.4103366045194	frye32
1740.7721962223602	1742.0508799868148	frye31
1742.8182510210972	1744.4902167314608	frye32
1746.1127534423601	1747.2895675677887	frye31
1746.9767674085967	1748.6870277815967	frye32
