BirdID,RecA Time,RecA End,nsk
power1,1657.5495551659028,1658.9398817991027,1
power2,1657.6391508135812,1659.189528329998,1
power2,1660.357284626749,1661.575676600149,1
power1,1661.3343863683417,1662.5598163088416,1
power2,1662.4946206165903,1663.912252030863,1
power1,1664.1904246376669,1665.6447074152122,1
power2,1665.3986097332224,1666.7082193472224,1
power1,1667.209001670287,1668.5711040524538,1
power2,1667.7682648523944,1669.2398801810307,1
power1,1670.3436778195464,1671.7340044527464,1
power2,1670.5793263172943,1671.8067203052035,1
power2,1672.9489814364663,1674.0462379091662,1
power1,1673.4783539688058,1674.65738937402,1
power2,1675.341868468571,1676.9757911643328,1
power1,1676.3576120614584,1677.8029635645494,1
power2,1678.0367703688057,1679.0239965058056,1
power1,1679.5155080340455,1680.9155697893455,1
power2,1680.0811787069147,1681.470414698748,1
power2,1682.4508338260866,1683.6692257994866,1
power1,1682.952041886567,1684.2050341202034,1
power2,1685.401286768585,1686.8189181828577,1
power1,1685.7384206859087,1687.1236656607089,1
power1,1688.6641184252173,1690.1184012027627,1
power2,1688.9093056214765,1690.4596831378933,1
power2,1691.929454302774,1693.239063916774,1
power1,1691.9613333377715,1693.1867632782714,1
power2,1694.4385008995444,1695.9101162281806,1
power1,1694.7709319604407,1696.2162834635317,1
power2,1697.0404751480467,1698.2678691359558,1
power1,1698.207465812962,1699.607527568262,1
power2,1699.4798260060177,1700.7326985935176,1
power2,1701.8030172993235,1703.3681230128236,1
power1,1702.178055602024,1703.5401579841907,1
power2,1704.521151112491,1705.5083772494909,1
power1,1705.823567864496,1707.213894497696,1
power2,1706.8443424057969,1708.4782651015587,1
power1,1709.0279034837386,1710.206938888953,1
power2,1710.584680388019,1711.8120743759282,1
power1,1711.7910624597525,1713.2364139628435,1
power2,1713.2098865494547,1714.681501878091,1
power1,1715.2043764889459,1716.4298064294458,1
power2,1716.3461947954174,1717.5645867688174,1
power1,1717.7353372316811,1719.1896200092265,1
power2,1718.5299946111247,1720.0803721275415,1
power1,1720.7074746176454,1722.0927195924455,1
power2,1721.8521581605519,1722.9324925460135,1
power1,1723.7724912969213,1725.0254835305577,1
power2,1724.2218132797238,1725.6394446939967,1
power1,1726.5588700962628,1727.9589318515627,1
power2,1726.8005556152932,1728.3656613287933,1
power1,1729.7864255388333,1731.148527921,1
power2,1731.4773809021392,1732.8408971213391,1
power1,1732.9907611580763,1734.3810877912763,1
power2,1733.7933614081435,1735.0462339956434,1
power2,1736.2327122661145,1737.8666349618763,1
power1,1736.2647562473028,1737.4437916525171,1
power1,1738.9814755766606,1740.4268270797515,1
power2,1739.252860947412,1740.240087084412,1
power2,1741.4366607631193,1742.9082760917556,1
power1,1742.4876688991656,1743.7130988396657,1
power2,1744.015403098689,1745.242797086598,1
power1,1745.2043882285236,1746.658671006069,1
power2,1746.570913521325,1747.789305494725,1
power1,1748.2461850844713,1749.6314300592715,1
power2,1749.1031920310284,1750.6535695474452,1
power1,1751.2183224704359,1752.6086491036358,1
power2,1752.0536449735266,1753.4712763877994,1
power1,1754.376218443023,1755.6292106766593,1
power2,1754.7253149608284,1756.1145509526618,1
power1,1757.0847833091054,1758.4848450644054,1
power2,1757.2343615575983,1758.3146959430599,1
power2,1759.441393286239,1761.0753159820008,1
power1,1760.761669858181,1761.987099798681,1
power2,1762.2524547511389,1763.5053273386388,1
power1,1763.617708127506,1765.0630596305969,1
power2,1764.5847353730703,1766.1351128894871,1
power1,1766.822043746749,1768.1841461289157,1
power2,1767.4099394222776,1768.6283313956776,1
power2,1769.6402030638512,1771.1118183924875,1
power1,1770.0263793659915,1771.4806621435368,1
power2,1772.2421773123535,1773.4695713002627,1
power1,1773.3468141018736,1774.525849507088,1
power2,1774.4724409539272,1776.0375466674273,1
power1,1776.481490251133,1777.866735225933,1
power2,1777.1877479739312,1778.174974110931,1
power2,1779.1652873664048,1780.7156648828216,1
power1,1780.0109033969657,1781.4109651522656,1
power2,1782.2551317865011,1783.5647414005011,1
power1,1783.2616786628641,1784.5146708965005,1
power2,1784.6480188186063,1786.065650232879,1
power1,1786.4427944587792,1787.8881459618701,1
power2,1787.0873696765773,1788.6524753900774,1
power1,1789.6006904313663,1790.8261203718662,1
power2,1789.6661120121466,1790.9189845996466,1
power2,1792.3145500865153,1793.864927602932,1
power1,1792.3870692307078,1793.8413520082531,1
power2,1795.2882349419467,1796.2754610789466,1
power1,1795.5681850266228,1796.953430001423,1
power2,1797.541730496453,1799.0133458250893,1
power1,1798.7028611758822,1800.093187809082,1
power2,1800.3295600484198,1801.5479520218198,1
power1,1802.0000760884363,1803.1791114936507,1
power2,1802.652751341726,1804.2866740374877,1
power1,1804.9489936510727,1806.3943451541636,1
power2,1805.8587553264877,1807.0861493143968,1
power1,1807.8746913903813,1809.2747531456812,1
power2,1808.065787055128,1809.6308927686282,1
power1,1811.7524018861318,1813.1145042682986,1
power2,1812.2939952089446,1813.3743295944062,1
power2,1814.570722676384,1815.988354090657,1
power1,1814.8174185654075,1816.2717013429528,1
power2,1817.1262330990205,1818.3791056865205,1
power1,1818.207512771273,1819.3865481764874,1
power2,1819.6585116087238,1821.13012693736,1
power1,1821.0867708639262,1822.4720158387263,1
power2,1822.2372539442931,1823.4556459176931,1
power1,1824.2446668365133,1825.6349934697132,1
power2,1824.6766048022641,1826.226982318681,1
power1,1827.5418817490674,1828.7673116895676,1
power2,1827.6967534835617,1829.1143848978345,1
power1,1830.0728424918027,1831.5181939948936,1
power2,1830.5078149484616,1832.0729206619617,1
power2,1833.2491806745625,1834.4675726479625,1
power1,1833.2539582877178,1834.5069505213542,1
power2,1835.96731448773,1837.6012371834918,1
power1,1836.2028758503543,1837.6029376056542,1
power2,1838.9177674302284,1840.1451614181376,1
power1,1839.685849349531,1841.0479517316978,1
power2,1841.2641906364672,1842.7358059651035,1
power1,1843.0062840854134,1844.4605668629588,1
power2,1844.2843393177645,1845.5939489317645,1
power1,1846.349938644623,1847.5289740498374,1
power2,1847.3974156507943,1848.947793167211,1
power1,1849.2291967372762,1850.6144417120763,1
power2,1851.5326961528788,1852.5199222898787,1
power1,1852.2245539465684,1853.6148805797684,1
power2,1853.9255831849835,1855.4906888984835,1
power1,1855.5217688591226,1856.7471987996228,1
power2,1857.6194573413397,1858.8378493147397,1
power1,1858.2617080118084,1859.7070595148994,1
power2,1860.4494060174982,1861.698168921498,1
power1,1861.5589229243626,1862.811915157999,1
power2,1864.240552527261,1865.46794651517,1
power1,1864.3685215470323,1865.7685833023322,1
power2,1866.6102076464329,1868.0818229750691,1
power1,1867.712176106242,1869.097421081042,1
power2,1869.3748052854667,1870.6276778729666,1
power1,1871.2415892520746,1872.69587202962,1
power2,1871.7444604046384,1873.2948379210552,1
power2,1874.8343048247352,1876.251936239008,1
power1,1874.840661867891,1876.0196972731053,1
power1,1877.418062257282,1878.8634137603729,1
power2,1877.7615258543003,1878.9799178277003,1
power2,1880.1776447993384,1881.7427505128385,1
power1,1880.6223978765247,1881.9845002586915,1
power2,1883.2210253935689,1884.2082515305688,1
power1,1883.617755085817,1885.008081719017,1
power2,1885.6371443386067,1887.2710670343686,1
power1,1887.100728584994,1888.326158525494,1
power2,1889.702729101892,1891.012338715892,1
power1,1890.0496461476305,1891.4949976507214,1
power2,1892.188543785729,1893.7389213021459,1
power1,1893.439740353496,1894.6927325871325,1
power2,1895.4410115963572,1896.6684055842663,1
power1,1896.481537209444,1897.8667821842441,1
power2,1898.3450007129893,1899.8166160416256,1
power1,1899.7090926520145,1901.1091544073145,1
power2,1901.458077046019,1902.710949633519,1
power1,1903.42426438447,1904.8785471620154,1
power2,1904.0832832074543,1905.7172059032162,1
power1,1906.5125008870734,1907.6915362922878,1
power2,1907.7306935379445,1908.9580875258537,1
power1,1909.484638273038,1910.869883247838,1
power2,1910.774074132175,1912.339179845675,1
power1,1912.6193144222973,1914.0096410554972,1
power2,1915.1365341239202,1916.12376026092,1
power1,1916.0326284514908,1917.2580583919907,1
power2,1917.8365756638245,1919.3869531802413,1
power1,1918.7493477808487,1920.1946992839396,1
power2,1921.716305123645,1922.934697097045,1
power1,1921.744704990141,1923.1447667454408,1
power1,1924.7865018460889,1926.1486042282556,1
power2,1925.1313963248044,1926.5490277390772,1
power1,1927.8979581720205,1929.3522409495658,1
power2,1929.5686916950185,1930.8783013090185,1
power1,1930.9629748512962,1932.1420102565105,1
power2,1931.9151149012573,1933.3867302298936,1
power1,1933.8654527672768,1935.250697742077,1
power2,1935.0746550601532,1936.3275276476531,1
power1,1937.162667679831,1938.552994313031,1
power2,1937.8160207862538,1939.3663983026706,1
power1,1940.3670032990738,1941.6199955327102,1
power2,1941.068488596882,1942.0557147338818,1
power1,1943.385580331694,1944.830931834785,1
power2,1943.6936947583174,1945.3276174540792,1
power1,1946.7292348909039,1948.1292966462038,1
power2,1946.8532349172133,1948.0716268906133,1
power2,1949.4319772527826,1950.9970829662827,1
power1,1950.2818678600645,1951.5072978005646,1
power2,1952.6379812375444,1953.9475908515444,1
power1,1953.068246659406,1954.5225294369513,1
power2,1955.1934916601808,1956.6111230744536,1
power1,1956.1564831620094,1957.5185855441762,1
power2,1959.3287721622648,1960.5816447497648,1
power1,1959.4304782512359,1960.8208048844358,1
power2,1962.209529365964,1963.6811446946003,1
power1,1963.1456499836916,1964.324685388906,1
power2,1965.1367503955294,1966.3551423689294,1
power1,1966.3035459562786,1967.6887909310788,1
power2,1968.4821458578897,1969.7095398457989,1
power1,1969.716859985472,1971.1169217407719,1
power2,1972.0366285366474,1973.116962922109,1
power1,1972.9908550746984,1974.2162850151985,1
power2,1974.4062836558194,1975.9566611722362,1
power1,1975.916552814007,1977.361904317098,1
power2,1978.7971152001671,1980.3622209136672,1
power1,1979.2602073732169,1980.5131996068533,1
power2,1981.2357006285106,1982.2229267655105,1
power1,1982.7431808723936,1984.197463649939,1
power2,1983.2344105703812,1984.868333266143,1
power1,1986.1677715581172,1987.529873940284,1
power2,1986.3242549904778,1987.551648978387,1
power2,1989.22824410711,1990.6998594357462,1
power1,1991.6325978744426,1992.811633279657,1
power2,1992.1090013108092,1993.3273932842092,1
power2,1994.6645117334454,1996.2148892498622,1
power1,1996.187458579217,1997.5727035540172,1
power2,1997.6381965888768,1998.8910691763767,1
power2,2000.1007793597807,2001.5184107740536,1
power1,2001.5512377679497,2002.9415644011497,1
power2,2003.4694067350742,2004.6877987084742,1
power1,2004.9181121504876,2006.1435420909875,1
power2,2006.5127873293047,2008.0778930428048,1
power1,2008.5404045896314,2009.9857560927223,1
power2,2009.6258636623343,2010.6130897993341,1
power2,2013.7611441644185,2015.3115216808353,1
power1,2015.8913995906667,2017.144391824303,1
power2,2016.5722056293184,2017.7995996172276,1
power2,2019.6388181364823,2021.2727408322442,1
power1,2021.5899452998813,2022.9900070551812,1
power2,2023.634707160968,2024.944316774968,1
power2,2026.3296090612027,2027.801224389839,1
power2,2029.1406705261027,2030.1278966631025,1
power2,2031.3941660806092,2032.944543597026,1
power2,2034.3213871101746,2035.7390185244474,1
power2,2036.8536656198778,2038.418771333378,1
power2,2039.432407955447,2040.650799928847,1
power1,2040.6302004287154,2042.0844832062608,1
power2,2041.7091354228867,2043.3430581186485,1
power2,2045.2171542757783,2046.4700268632782,1
power2,2048.306998695875,2049.649662508732,1
power2,2051.85435397776,2053.0817479656694,1
power2,2054.811934317131,2056.030326290531,1
power2,2057.2977490009685,2058.848126517385,1
power1,2058.6023436844685,2060.0476951875594,1
power2,2060.9916231573243,2062.301232771324,1
power2,2063.4309740152953,2064.848605429568,1
power2,2066.497586522459,2068.0626922359593,1
power1,2067.285061016482,2068.685122771782,1
power2,2070.0056053753506,2071.2584779628505,1
power2,2072.35202858159,2073.9024060980064,1
power2,2075.627728305151,2076.614954442151,1
power2,2077.741832382059,2079.375755077821,1
power2,2081.2033874090844,2082.4307813969936,1
power1,2083.3082357052976,2084.7535872083886,1
power2,2083.851825483453,2085.3234408120893,1
power2,2086.5467273836875,2087.7651193570873,1
power2,2089.055773980458,2090.620879693958,1
power2,2092.1920822264206,2093.5016918404203,1
power2,2094.6546649973247,2096.0722964115976,1
power2,2098.6737859347436,2099.9266585222435,1
power2,2101.1131367927146,2102.663514309131,1
power2,2105.8756789439913,2106.8629050809914,1
power2,2107.8968553691675,2109.368470697804,1
power2,2110.475597704737,2111.7029916926463,1
power2,2112.7523251721764,2114.3862478679384,1
power1,2114.98007472448,2116.20550466498,1
power2,2116.0512568086706,2117.2696487820704,1
power2,2118.3279842761103,2119.7172202679435,1
power2,2121.2319733927425,2122.5415830067423,1
power2,2123.601628511914,2125.1520060283306,1
power2,2126.296530412149,2127.714161826422,1
power2,2128.944968486517,2130.197841074017,1
power2,2131.268159779823,2132.739775108459,1
power2,2134.05598933179,2135.04321546879,1
power2,2136.2862529733634,2137.83663048978,1
power2,2139.0276186994643,2140.246010672864,1
power2,2141.257882341038,2142.8918050368,1
power2,2144.254799109402,2145.819904822902,1
power2,2146.996164835503,2148.3057744495027,1
power2,2149.435515693474,2150.662909681383,1
power2,2151.851634638512,2153.3232499671485,1
power2,2154.639464190479,2155.892336777979,1
power2,2156.9394235708514,2158.489801087268,1
power2,2160.238355207346,2161.225581344346,1
power2,2163.9786931895683,2164.9971335081136,1
power2,2166.6271312639365,2168.1922369774366,1
power2,2169.6937437711,2171.1113751853727,1
power2,2173.4573136662552,2174.766923280255,1
power2,2176.45423043462,2178.088153130382,1
power2,2179.5673067676494,2180.8201793551493,1
power2,2182.146049103219,2183.373443091128,1
power2,2184.1672255283947,2185.509889341252,1
power2,2187.2106061226254,2188.428998096025,1
power2,2189.6034931547306,2191.153870671147,1
power2,2192.600409923095,2193.587636060095,1
power2,2195.574094778526,2197.208017474288,1
power2,2198.454851982225,2199.764461596225,1
power2,2200.754811362598,2202.319917076098,1
power2,2203.4264813498994,2204.6793539373994,1
power2,2205.679976904406,2207.097608318679,1
power2,2208.6536617598376,2210.125277088474,1
power2,2211.766738092867,2212.9851300662667,1
power2,2214.1131612991057,2215.6635388155223,1
power2,2217.182261157656,2218.169487294656,1
power2,2219.0615587538473,2220.6266644673474,1
power2,2223.1968392559315,2224.4242332438407,1
power2,2225.961436894965,2227.3041007078223,1
power2,2229.0280494021285,2230.3376590161283,1
power2,2231.5603279118322,2233.1942506075943,1
power2,2235.5097531104516,2236.7626256979515,1
power2,2238.018799707222,2239.583905420722,1
power2,2240.9924845626533,2242.410115976926,1
power2,2244.2449523732816,2245.4633443466814,1
power2,2247.706507400307,2249.2568849167237,1
power1,2247.7510245131066,2249.1510862684067,1
power2,2251.1215986014663,2252.1088247384664,1
power2,2254.4437621508937,2255.786425963751,1
power2,2256.906344921798,2258.2159545357977,1
power1,2257.456910664147,2258.9111934416924,1
power2,2259.2527681280367,2260.8866908237987,1
power2,2262.110293418803,2263.363166006303,1
power1,2262.9600087928466,2264.4053602959375,1
power2,2264.3637889733095,2265.5911829612187,1
power2,2266.4778930502175,2268.0429987637176,1
power1,2268.904283564775,2270.2663859469417,1
power2,2269.823288512578,2270.8417288311234,1
power1,2271.9460804207233,2273.3364070539233,1
power2,2272.359792234727,2273.723308453927,1
power2,2275.4221795294447,2276.8398109437176,1
power2,2278.4423282107423,2279.751937824742,1
power2,2281.0675343721778,2282.539149700814,1
power1,2284.1132678445147,2285.56755062206,1
power2,2284.227074531074,2285.214300668074,1
power2,2286.6199615631785,2288.2538842589406,1
power2,2289.8027336350074,2291.0556062225073,1
power2,2294.4723481345522,2295.6997421224614,1
power2,2296.865235166657,2298.4156126830735,1
power1,2299.0368925786197,2300.4822440817106,1
power2,2299.838920022088,2301.057311995488,1
power2,2302.0691836636615,2303.4868150779344,1
power2,2305.2751876484235,2306.74680297706,1
power1,2306.167873400271,2307.393303340771,1
power1,2308.447642692098,2309.901925469643,1
power2,2309.0155256306457,2310.3251352446455,1
power2,2311.2922530980854,2312.842630614502,1
power1,2311.44299990139,2312.82824487619,1
power1,2314.508016580666,2315.898343213866,1
power2,2314.916431515642,2315.9036576526423,1
power1,2317.3613452339027,2318.5403806391173,1
power2,2318.930715736151,2320.319951727984,1
power1,2320.0343345326933,2321.479686035784,1
power2,2321.2819756593003,2322.5093696472095,1
power1,2323.122571035297,2324.522632790597,1
power2,2324.0930371242002,2325.3459097117,1
power1,2325.955389481294,2327.3174918634604,1
power2,2326.485924156305,2328.119846852067,1
power1,2329.0900656305535,2330.544348408099,1
power2,2329.599000489335,2331.0706158179714,1
power1,2332.3362246215975,2333.5892168552336,1
power2,2332.433293867168,2333.6516858405676,1
power2,2334.872644725139,2336.4230222415554,1
power1,2335.1504395191214,2336.5356844939215,1
power2,2337.8230976676373,2339.24072908191,1
power1,2337.960038141791,2339.350364774991,1
power2,2340.4483038290728,2342.013409542573,1
power1,2341.130193642303,2342.3556235828028,1
power2,2343.050278077575,2344.303150665075,1
power1,2343.695334503769,2345.14068600686,1
power2,2345.6290204131446,2347.179397929561,1
power1,2346.853230476356,2348.2532922316564,1
power2,2348.765328659107,2349.9927226470163,1
power1,2350.1272255655826,2351.489327947749,1
power2,2352.2733475119985,2353.291787830544,1
power1,2353.2619017148418,2354.716184492387,1
power2,2355.4561195838273,2357.0900422795894,1
power1,2357.1729126559694,2358.351948061184,1
power2,2358.6156597427234,2359.6028858797235,1
power1,2360.2510685365237,2361.636313511324,1
power2,2360.7994595584305,2362.271074887067,1
power1,2363.478623979094,2364.868950612294,1
power2,2365.0508996251806,2366.2782936130898,1
power1,2367.077696594911,2368.330688828547,1
power2,2367.8851930030132,2369.4502987165133,1
power1,2369.88729521758,2371.3326467206707,1
power2,2371.021501248976,2372.1018356344375,1
power1,2372.836212780216,2374.2362745355163,1
power2,2374.157809494939,2375.575440909212,1
power1,2376.8085979369994,2378.0340278774993,1
power2,2377.038566698638,2378.291439286138,1
power1,2380.074930907148,2381.0234233691476,1
power2,2380.685977029128,2382.2363545455446,1
power1,2383.7263099209763,2385.088412303143,1
power2,2383.9616767526895,2385.1800687260893,1
power2,2386.633346739991,2388.267269435753,1
power2,2389.6302635083553,2390.6174896453554,1
power2,2391.906990975795,2393.3786063044313,1
power2,2395.0432992217575,2396.2706932096667,1
power1,2397.6349840943567,2399.0803355974476,1
power2,2397.7149692090593,2398.795303594521,1
power2,2400.6654221515573,2402.2305278650574,1
power2,2404.057281439784,2405.310154027284,1
power2,2406.821879078818,2408.2395104930906,1
power2,2409.9117234989144,2411.462101015331,1
power2,2413.396510438873,2414.614902412273,1
power2,2415.859093209777,2417.493015905539,1
power2,2419.111561020405,2420.0987871574052,1
power1,2419.508057669188,2420.9623404467334,1
power1,2422.340876115185,2423.726121089985,1
power2,2422.5498841344975,2424.0214994631338,1
power1,2425.1969143845104,2426.5872410177103,1
power2,2425.7326562063263,2426.9600501942355,1
power1,2428.4543443290822,2429.633379734297,1
power2,2429.545232968737,2430.908749187937,1
power1,2431.2340684497503,2432.6794199528413,1
power2,2432.9113173026412,2434.220926916641,1
power2,2435.629451115809,2437.194556829309,1
power1,2435.8083736453364,2437.2084354006365,1
power2,2439.3465571850984,2440.5994297725983,1
power1,2439.384226437825,2440.7463288199915,1
power2,2441.646516565471,2443.0641479797437,1
power1,2442.8671999370017,2444.321482714547,1
power2,2444.643433333835,2446.193810850252,1
power2,2448.1049883608607,2449.3233803342605,1
power1,2450.1814442852733,2451.5666892600734,1
power2,2451.450383823221,2453.084306518983,1
power1,2454.337792660958,2455.7281192941578,1
power2,2454.5169963303847,2455.8266059443845,1
power2,2456.747259971958,2457.9746539598673,1
power1,2457.6126455015287,2458.8380754420286,1
power2,2459.2795384816613,2460.7511538102976,1
power1,2460.282067432887,2461.7274189359778,1
power2,2461.6724255137665,2462.6596516507666,1
power1,2463.672161638752,2465.0722233940523,1
power2,2463.7632976777413,2465.313675194158,1
power2,2466.434967665043,2467.4534079835885,1
power1,2466.8997170813227,2468.152709314959,1
power2,2469.0834057394113,2470.501037153684,1
power1,2469.941513937271,2471.3957967148162,1
power2,2472.8702075475,2474.259443539333,1
power1,2473.354827966464,2474.7400729412643,1
power2,2475.4257179701362,2476.522974442836,1
power1,2476.7449221723296,2478.1352488055295,1
power2,2479.9791729050157,2481.613095600778,1
power1,2480.0749650840717,2481.254000489286,1
power2,2482.7902343699157,2484.0998439839154,1
power1,2483.1303735874876,2484.5757250905785,1
power2,2484.849664414169,2486.1923282270263,1
power1,2487.05989151405,2488.4219938962165,1
power2,2488.226501996251,2489.45389598416,1
power1,2490.3890385794316,2491.7891003347318,1
power2,2490.4335337248913,2491.983911241308,1
power2,2494.1041759683144,2495.0914021053145,1
power1,2494.1578843144493,2495.3833142549493,1
power2,2496.9849331720134,2498.5500388855135,1
power1,2497.131927054179,2498.5862098317243,1
power2,2500.1368191987185,2501.3552111721183,1
power1,2500.4016044166706,2501.6545966503068,1
power2,2502.258577407818,2503.6762088220908,1
power1,2502.9136630628127,2504.298908037613,1
power2,2504.697928265789,2506.2483057822055,1
power1,2506.326977092006,2507.717303725206,1
power2,2508.6473534644083,2509.956963078408,1
power1,2509.9367841261346,2511.115819531349,1
power2,2511.0170085835803,2512.6509312793423,1
power1,2512.5498897438692,2513.99524124696,1
power2,2514.8502742175347,2516.077668205444,1
power1,2515.8703244797516,2517.270386235052,1
power2,2517.4522484660374,2518.9238637946737,1
power1,2519.3840231032714,2520.746125485438,1
power2,2519.9380631498743,2521.1909357373743,1
power2,2522.56326931131,2524.1136468277264,1
power1,2522.8827111247606,2524.336993902306,1
power2,2525.5828188355727,2526.5700449725728,1
power1,2526.3889044472658,2527.5679398524803,1
power2,2527.418739114319,2528.836370528592,1
power1,2529.848658123115,2531.233903097915,1
power2,2530.206568666286,2531.771674379786,1
power1,2533.052993742358,2534.443320375558,1
power2,2533.946906648508,2535.165298621908,1
power1,2536.507144560956,2537.732574501456,1
power2,2538.500361583387,2540.134284279149,1
power1,2539.3223460408763,2540.767697543967,1
power2,2541.8225251328145,2543.0753977203144,1
power1,2543.014297950004,2544.4143597053044,1
power2,2544.2154121649196,2545.687027493556,1
power1,2546.5669309191644,2547.8199231528006,1
power2,2547.0032417168864,2548.2306357047955,1
power2,2549.303201097259,2550.8535786136754,1
power1,2549.6087277751126,2551.063010552658,1
power2,2552.5556689078867,2553.8652785218865,1
power1,2553.1149210976173,2554.5001660724174,1
power2,2555.1344112434563,2556.7683339392183,1
power1,2556.481795480155,2557.872122113355,1
power2,2558.108096098888,2559.095322235888,1
power1,2560.112680682751,2561.1114244012506,1
power2,2560.315127827528,2561.8802335410282,1
power1,2562.5653891920506,2564.0107406951415,1
power2,2562.8706382501646,2564.2882696644374,1
power1,2566.0251428679,2567.3872452500664,1
power2,2566.175701906149,2567.5392181253487,1
power2,2569.538197261952,2570.756589235352,1
power1,2569.5545560137325,2570.9546177690327,1
power2,2571.8613885552577,2573.333003883894,1
power1,2573.3161673928435,2574.495202798058,1
power2,2574.6259861942913,2575.878858781791,1
power1,2576.543722835414,2577.9980056129593,1
power2,2577.4835114850575,2578.7109054729667,1
power1,2579.887377394624,2581.272622369424,1
power2,2580.410732514623,2581.975838228123,1
power2,2583.268257805389,2584.577867419389,1
power1,2583.3471310704736,2584.7374577036735,1
power2,2585.6379129245606,2587.2718356203227,1
power1,2587.2712812128793,2588.5242734465155,1
power2,2588.5186701282596,2589.5058962652597,1
power1,2590.4291771854664,2591.8745286885573,1
power2,2590.5863103793017,2592.1366878957183,1
power1,2593.981810154627,2595.381871909927,1
power2,2594.4195760132566,2595.8372074275294,1
power1,2597.859520650378,2599.2216230325444,1
power2,2598.531624602407,2599.750016575807,1
power2,2600.9245116345123,2602.3961269631486,1
power1,2601.6443518528163,2603.0986346303616,1
power2,2603.6426454476805,2604.8955180351804,1
power1,2605.684601111862,2606.8636365170764,1
power2,2606.1749239573833,2607.4023179452925,1
power2,2608.8233620317524,2610.2125980235855,1
power1,2608.9353763777603,2610.3206213525605,1
power2,2611.2394809767898,2612.4578729501895,1
power1,2612.186151643659,2613.576478276859,1
power2,2614.1899339192883,2615.8238566150503,1
power1,2615.728276916598,2616.953706857098,1
power2,2618.371678247239,2619.4689347199387,1
power1,2619.0824391720294,2620.5277906751203,1
power2,2620.8574929310757,2622.4078704474923,1
power1,2622.774391081157,2624.1364934633234,1
power2,2624.7372223908965,2626.1548538051693,1
power1,2626.51278263694,2627.91284439224,1
power2,2627.896762549792,2629.115154523192,1
power2,2630.173490017232,2631.738595730732,1
power1,2632.7132040017677,2633.966196235404,1
power2,2632.8916238303996,2633.8788499673997,1
power2,2635.3542066013038,2636.9045841177203,1
power1,2635.777492144751,2637.231774922296,1
power2,2638.304659543802,2639.532053531711,1
power1,2639.4694440538783,2640.8546890286784,1
power2,2640.9530976181704,2642.4247129468067,1
power1,2642.951900582848,2643.950644301348,1
power2,2643.9267824736016,2645.2363920876014,1
power2,2646.273205679841,2647.907128375603,1
power1,2646.7140289321665,2648.1593804352574,1
power2,2649.3398181870043,2650.437074659704,1
power1,2651.8920495342763,2653.254151916443,1
power2,2651.9882562613725,2653.3774922532057,1
power1,2654.98028603688,2656.37061267008,1
power2,2655.565970853064,2656.553196990064,1
power2,2657.796234494637,2659.3466120110534,1
power1,2658.6722379460075,2659.851273351222,1
power2,2660.886078914734,2662.3037103290067,1
power1,2661.760474448611,2663.205825951702,1
power2,2663.7203722925665,2664.738812611112,1
power1,2665.1970083011324,2666.5970700564326,1
power2,2665.540269169496,2666.882932982353,1
power2,2667.948580446383,2669.2581900603827,1
power1,2669.121158443538,2670.3741506771744,1
power2,2670.318235565555,2671.952158261317,1
power1,2672.1629552994864,2673.5482002742865,1
power2,2673.222224682187,2674.209450819187,1
power1,2675.297631448746,2676.7519142262913,1
power2,2675.6848074530913,2677.2499131665913,1
power2,2678.5191008309243,2679.7464948188335,1
power1,2679.3611005311186,2680.5865304716185,1
power2,2681.3998580346233,2682.4182983531687,1
power1,2682.2867982704274,2683.6771249036274,1
power2,2684.3025849289033,2685.6661011481033,1
power1,2685.7785489551306,2686.957584360345,1
power2,2687.0452128773563,2688.2980854648563,1
power1,2688.695469508913,2690.140821012004,1
power2,2690.437072165583,2692.070994861345,1
power1,2692.039124068123,2693.439185823423,1
power2,2693.4804527598135,2694.4676788968136,1
power1,2695.3595588040052,2696.721661186172,1
power2,2696.1056589212485,2697.577274249885,1
power2,2698.7773289085508,2700.00472289646,1
power1,2698.912191773166,2700.3664745507112,1
power2,2701.495462721718,2702.713854695118,1
power1,2702.2790661557033,2703.6643111305034,1
power2,2703.8418859279573,2705.4069916414574,1
power1,2705.831699124864,2707.0846913585,1
power2,2707.0288950503964,2708.1092294358577,1
power1,2708.989595097451,2710.379921730651,1
power2,2709.766023725887,2711.3164012423035,1
power2,2713.3437383175774,2714.76136973185,1
power1,2713.3549218830863,2714.533957288301,1
power2,2715.968944479013,2716.987384797558,1
power1,2716.8146755589355,2718.2600270620264,1
power2,2718.408295336984,2719.87991066562,1
power1,2720.3011705275267,2721.5266004680266,1
power2,2721.1031972372184,2722.3560698247184,1
power2,2723.333460878792,2724.967383574554,1
power1,2723.4787648540273,2724.9330476315727,1
power2,2726.3303776471566,2727.557771635066,1
power1,2726.9385185298765,2728.3237635046767,1
power2,2728.475350489189,2730.0404562026893,1
power1,2730.3053929124144,2731.7054546677145,1
power2,2731.6969495346925,2733.0065591486923,1
power1,2733.974124998214,2735.22711723185,1
power2,2734.3686195219943,2735.918997038411,1
power1,2737.0623615008176,2738.5077130039085,1
power2,2737.2493767256938,2738.236602862694,1
power1,2740.940071996568,2742.3021743787344,1
power2,2741.2452657501794,2742.7168810788157,1
power2,2743.98663147628,2745.2050234496796,1
power1,2744.4462653190726,2745.8365919522726,1
power2,2746.7279972023807,2748.361919898143,1
power1,2748.7057025531703,2749.884737958385,1
power2,2749.655218231946,2750.752474704646,1
